MasVnrType_Stone,ExterQual_Gd,Age,WoodDeckSF,EnclosedPorch,BsmtQual_Gd,BldgType_Twnhs,BsmtFinSF2,Exterior1st_CemntBd,GarageFinish_Unf,Exterior1st_VinylSd,GarageType_Attchd,HalfBath,FireplaceQu_no_fireplace,GrLivArea,MSSubClass,Neighborhood_NridgHt,FullBath,BsmtFinSF1,Neighborhood_NoRidge,Foundation_CBlock,GarageArea,BsmtUnfSF,BsmtExposure_Gd,GarageFinish_RFn,Exterior1st_BrkFace,HeatingQC_TA,Condition1_Norm,Functional_Typ,Neighborhood_Crawfor,MSZoning_RM,1stFlrSF,BldgType_Duplex,MasVnrArea,BldgType_TwnhsE,Neighborhood_StoneBr,KitchenQual_Fa,ScreenPorch,MSZoning_FV,AgeRemod,GarageType_BuiltIn,LotArea,OpenPorchSF,BsmtFinType1_GLQ,OverallQual,LotFrontage,OverallCond,BsmtQual_Fa,SalePrice
0,0,85,0,112,0,0,0,0,1,0,0,0,1,1073,30,0,1,0,0,0,326,1073,0,0,0,0,1,1,0,0,1073,0,0.0,0,0,0,0,0,38,0,5400,0,0,5,60.0,6,0,108480
0,0,73,112,0,0,0,0,0,1,0,0,1,1,1539,50,0,1,0,0,0,576,927,0,0,0,1,1,1,0,1,1067,0,0.0,0,0,0,0,0,59,0,6120,0,0,5,51.0,6,0,141500
0,0,19,125,0,1,0,40,0,1,0,1,0,0,1137,20,0,2,980,0,1,551,92,0,0,0,0,1,1,0,0,1137,0,72.0,0,0,0,0,0,19,0,13811,0,1,6,54.0,6,0,176000
0,0,85,0,129,0,0,0,0,1,0,0,0,1,616,30,0,1,616,0,1,205,0,0,0,0,0,1,1,0,1,616,0,0.0,0,0,0,0,0,56,0,6000,0,0,5,50.0,7,0,89000
0,0,54,0,0,0,0,551,0,1,0,0,0,1,1148,20,0,1,210,0,0,308,219,0,0,0,0,1,1,0,0,1148,0,0.0,0,0,0,0,0,54,0,6420,0,0,5,57.0,7,0,123500
0,1,4,156,0,1,0,0,0,0,0,1,0,1,1391,120,0,2,16,0,0,530,1375,0,1,0,0,1,1,0,0,1391,0,0.0,1,0,0,0,1,4,0,4282,158,1,7,59.0,5,0,196000
0,1,4,270,0,0,0,0,0,0,1,1,0,0,1800,20,0,2,1274,0,0,765,526,1,0,0,0,1,1,0,0,1800,0,630.0,0,0,0,0,0,4,0,14331,78,1,8,85.0,5,0,312500
0,0,37,0,0,0,0,0,0,1,0,1,1,1,1164,20,0,1,0,0,1,528,1164,0,0,0,1,1,1,0,0,1164,0,168.0,0,0,0,0,0,37,0,9600,0,0,7,80.0,5,0,140000
0,0,0,324,0,0,0,0,0,0,1,0,1,0,2576,60,0,2,0,0,0,666,1234,0,0,0,0,1,1,0,0,1264,0,466.0,0,1,0,0,0,0,1,12438,100,0,8,82.0,5,0,361919
0,0,110,344,40,1,0,0,0,1,0,0,0,0,1812,190,0,2,0,0,0,672,360,0,0,0,0,0,1,0,1,1032,0,0.0,0,0,0,0,0,14,0,7630,0,0,5,76.0,9,0,140000
0,1,6,0,0,1,0,0,0,0,1,1,0,1,1484,20,0,2,712,0,0,606,761,0,1,0,0,1,1,0,0,1484,0,109.0,0,0,0,0,0,5,0,8400,35,1,7,70.0,5,0,213000
0,0,80,0,0,0,0,0,0,1,1,1,0,1,1092,190,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,372,0,0.0,0,0,1,0,0,60,0,5600,0,0,4,70.0,5,0,55000
1,0,36,380,0,1,0,0,0,1,0,1,0,0,1824,20,0,2,1219,0,1,739,424,1,0,0,1,1,1,0,0,1824,0,351.0,0,0,0,0,0,5,0,115149,48,1,7,69.0,5,0,302000
0,1,3,192,0,1,0,0,0,0,0,1,0,0,1324,120,1,2,863,0,0,550,461,0,0,0,0,1,1,0,0,1324,0,176.0,1,0,0,0,0,3,0,6240,38,1,8,48.0,5,0,254000
0,1,0,100,0,1,0,0,0,0,1,1,1,0,1456,60,0,2,0,0,0,400,728,0,0,0,0,1,1,0,0,728,0,0.0,0,0,0,0,0,0,0,9018,24,0,7,65.0,5,0,179540
0,0,42,0,0,0,0,0,0,1,0,1,0,1,904,20,0,1,0,0,0,408,876,0,0,0,1,1,1,0,0,904,0,41.0,0,0,0,0,0,42,0,7162,0,0,5,69.0,7,0,109900
0,1,73,0,0,0,0,0,0,1,1,1,0,1,729,30,0,1,0,0,1,0,270,0,0,0,0,1,0,0,0,729,0,0.0,0,0,0,0,0,5,0,4130,0,0,3,56.0,6,0,52000
0,0,110,68,98,0,0,0,0,0,0,0,0,1,1178,50,0,1,0,0,0,384,859,0,1,0,0,1,1,0,0,859,0,0.0,0,0,0,0,0,60,0,8712,0,0,4,66.0,7,0,102776
0,1,20,168,0,1,0,0,0,0,0,1,0,0,1228,120,0,2,767,0,0,472,461,0,0,0,0,1,1,0,0,1228,0,0.0,1,1,0,0,0,19,0,4671,120,1,8,40.0,5,0,189000
0,1,34,0,0,0,0,0,0,0,0,1,1,1,1479,60,0,2,533,0,1,475,192,0,1,0,0,0,1,0,0,725,0,289.0,0,0,0,0,0,5,0,13517,44,1,6,69.0,8,0,130500
0,0,35,0,0,1,0,0,0,0,0,1,0,0,1350,20,0,2,0,0,1,478,1064,0,1,0,1,1,1,0,0,1350,0,174.0,0,0,0,0,0,35,0,10140,0,0,6,78.0,5,0,165000
0,0,117,0,143,0,0,0,0,1,0,0,1,1,2554,70,0,1,0,0,0,704,718,0,0,0,0,1,1,0,1,1576,0,0.0,0,0,0,0,0,9,0,10800,48,0,7,60.0,8,0,159500
0,0,35,224,0,1,0,0,0,1,0,1,1,0,1178,20,0,1,1084,0,1,439,92,0,0,0,0,1,1,0,0,1178,0,0.0,0,0,0,0,0,8,0,10000,0,0,5,80.0,6,0,157000
0,1,15,250,216,1,0,0,0,0,0,1,1,0,2418,60,0,2,1173,1,0,983,138,1,1,0,0,1,1,0,0,1325,0,651.0,0,0,0,0,0,14,0,10542,154,1,7,96.0,5,0,341000
0,0,37,0,0,1,0,0,0,1,0,1,1,0,971,20,0,1,523,0,1,300,448,1,0,0,1,1,1,0,0,971,0,0.0,0,0,0,0,0,37,0,9920,0,0,5,69.0,6,0,128500
0,1,21,114,234,1,0,0,0,0,0,1,0,0,1742,120,0,2,1148,0,0,564,594,1,1,0,1,1,1,0,0,1742,0,0.0,0,1,0,0,0,21,0,6563,28,1,8,69.0,5,0,275000
0,1,6,160,0,1,0,0,0,0,1,1,0,1,848,120,0,1,662,0,0,420,186,0,1,0,0,1,1,0,1,848,0,169.0,1,0,0,0,0,6,0,4426,0,1,6,69.0,5,0,143000
0,0,39,0,0,0,0,0,0,1,0,0,0,1,864,20,0,1,191,0,1,463,673,0,0,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,39,0,8120,0,0,4,70.0,7,0,124500
0,0,54,0,0,0,0,0,0,1,0,0,0,1,1470,50,0,2,0,0,0,548,941,0,0,0,0,1,1,0,0,997,0,0.0,0,0,0,156,0,36,0,8172,0,0,4,60.0,6,0,135000
1,0,2,327,0,0,0,0,1,0,0,1,0,0,1698,20,0,2,1234,0,0,768,464,0,0,0,0,1,1,0,0,1698,0,340.0,0,0,0,0,0,1,0,13286,64,1,9,86.0,5,0,320000
0,0,39,96,0,0,0,239,0,1,0,0,0,1,864,20,0,1,375,0,1,660,250,0,0,0,1,1,1,0,0,864,0,0.0,0,0,0,0,0,39,0,6960,0,0,4,60.0,6,0,120500
0,1,21,292,0,1,0,0,0,0,0,1,0,0,1680,20,0,2,808,0,1,540,72,0,0,0,0,1,1,1,0,1680,0,260.0,0,0,0,0,0,2,0,21695,44,1,6,69.0,9,0,222000
1,1,2,132,0,1,0,0,0,0,1,1,0,1,1232,20,0,2,724,0,0,632,508,0,1,0,0,1,1,0,0,1232,0,82.0,0,0,0,0,0,2,0,7314,0,1,7,64.0,5,0,194500
0,0,51,0,0,0,0,0,0,1,1,0,0,1,1776,90,0,2,0,0,1,888,1584,0,0,0,1,1,1,0,0,1776,1,95.0,0,0,0,0,0,51,0,11475,25,0,5,85.0,5,0,110000
0,0,84,0,112,0,0,0,0,1,0,0,0,1,1208,30,0,1,152,0,1,539,628,0,0,0,1,1,1,0,1,848,0,0.0,0,0,0,0,0,59,0,6240,23,0,4,52.0,5,0,103000
0,1,15,237,0,1,0,0,1,0,0,1,0,0,1616,120,0,2,1180,0,0,608,415,0,1,0,0,1,1,0,0,1616,0,0.0,1,1,0,0,0,14,0,5389,152,1,8,39.0,5,0,236500
0,1,4,160,0,0,0,0,0,0,1,1,0,0,1146,80,0,2,786,0,0,438,82,0,0,0,0,1,1,0,0,1146,0,442.0,0,0,0,0,0,4,0,9590,22,1,7,73.0,5,0,187500
0,1,10,192,0,1,0,0,0,0,1,1,1,0,2031,60,0,2,252,0,0,541,901,0,0,0,0,1,1,0,0,1153,0,202.0,0,0,0,0,0,9,0,11404,84,0,7,75.0,5,0,222500
0,0,48,165,0,0,0,0,0,0,0,1,0,0,1144,20,0,1,594,0,1,264,270,0,1,0,0,0,1,0,0,1144,0,0.0,0,0,0,0,0,26,0,10000,0,0,5,80.0,6,0,131400
0,0,39,147,0,0,0,0,0,1,0,1,0,1,948,20,0,1,0,0,0,300,948,0,0,0,1,1,1,0,0,948,0,0.0,0,0,0,0,0,39,0,8978,0,0,5,69.0,5,0,108000
0,0,56,0,0,0,0,0,0,1,0,0,0,1,1040,90,0,2,0,0,1,400,0,0,0,0,0,1,1,0,0,1040,1,0.0,0,0,0,0,0,56,0,8544,0,0,3,60.0,4,0,93500
0,1,1,0,0,1,0,0,0,0,1,1,1,0,1801,60,0,2,0,0,0,800,893,0,0,0,0,1,1,0,0,901,0,0.0,0,0,0,0,0,1,0,10463,116,0,8,72.0,5,0,239900
0,0,22,120,0,1,0,0,0,1,0,1,0,1,1200,90,0,3,1200,0,1,0,0,1,0,0,1,1,1,0,0,1200,1,0.0,0,0,0,0,0,21,0,10800,0,1,5,60.0,5,0,179000
0,1,5,187,0,1,0,0,0,0,1,1,1,1,1728,60,0,2,0,0,0,572,864,0,1,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,5,0,9313,56,0,7,65.0,5,0,190000
0,0,97,270,112,0,0,0,0,1,0,0,0,1,1432,70,0,2,0,0,0,360,264,0,0,0,0,1,1,0,1,768,0,0.0,0,0,0,0,0,5,0,9600,0,0,5,60.0,7,1,132000
0,0,47,168,0,0,0,0,0,1,0,0,0,1,912,20,0,1,832,0,1,288,80,0,0,0,0,0,1,0,0,912,0,0.0,0,0,0,0,0,12,0,6768,0,1,6,65.0,8,0,142000
0,0,7,120,0,1,0,0,0,1,1,1,0,1,1349,20,0,2,0,0,0,539,1349,0,0,0,0,1,1,0,0,1349,0,108.0,0,0,0,0,0,6,0,8450,55,0,7,65.0,5,0,179000
0,0,46,302,0,1,0,0,0,0,0,1,0,0,1464,80,0,2,444,0,1,480,76,0,1,0,0,1,0,0,0,1464,0,0.0,0,0,0,100,0,10,0,12886,0,0,5,70.0,6,0,175000
0,1,15,96,70,1,0,0,0,0,0,1,0,0,1337,120,0,2,733,0,0,462,604,0,1,0,0,1,1,0,0,1337,0,0.0,1,1,0,0,0,15,0,5395,0,1,8,41.0,5,0,180000
0,1,9,224,0,1,0,0,0,0,1,0,1,0,2256,60,0,2,300,0,0,554,652,0,0,0,0,1,1,0,0,980,0,0.0,0,0,0,0,0,9,1,8795,54,1,7,69.0,5,0,236000
0,1,129,181,386,0,0,0,0,1,0,0,1,0,2640,70,0,1,0,0,0,864,1240,0,0,0,1,1,1,0,1,1320,0,0.0,0,0,0,0,0,6,0,11700,0,0,7,65.0,7,0,265979
0,1,14,240,154,1,0,0,0,0,1,1,0,0,1720,20,0,2,919,1,0,527,801,0,0,0,0,1,1,0,0,1720,0,338.0,0,0,0,0,0,14,0,10593,56,1,7,59.0,5,0,260400
0,0,64,92,185,0,0,0,0,1,0,0,0,1,1529,50,0,2,0,0,0,240,0,0,0,0,1,1,0,0,0,1088,0,0.0,0,0,0,0,0,59,0,8405,0,0,4,50.0,3,0,98000
0,0,100,0,0,0,0,0,0,1,0,1,0,1,1140,50,0,1,0,0,0,0,576,0,0,0,0,1,0,0,1,792,0,0.0,0,0,0,0,0,6,0,8800,160,0,4,55.0,7,0,96500
0,1,4,0,0,1,0,0,0,0,1,1,1,1,1320,60,0,2,0,0,0,400,660,0,0,0,0,0,1,0,0,660,0,0.0,0,0,0,0,0,4,0,7750,48,0,7,69.0,5,0,162000
0,0,9,168,0,1,0,0,0,0,1,1,0,1,1494,20,0,2,1200,0,0,576,279,1,1,0,0,1,1,0,0,1494,0,0.0,0,0,0,0,0,9,0,9236,27,1,6,79.0,5,0,217000
0,1,1,192,0,1,0,0,0,0,1,1,1,0,2098,60,1,2,0,0,0,878,1030,0,1,0,0,1,1,0,0,1038,0,178.0,0,0,0,0,0,1,0,10240,52,0,8,80.0,5,0,275500
0,0,40,171,0,0,0,472,0,0,0,0,0,1,1026,20,0,1,439,0,1,440,115,0,1,0,0,1,1,0,0,1026,0,0.0,0,0,0,0,0,4,0,7930,48,1,6,61.0,8,0,156000
0,0,10,0,0,1,0,0,0,1,0,0,1,1,1471,160,0,2,381,0,0,440,348,0,0,0,0,1,1,0,0,742,0,894.0,1,0,0,0,1,10,0,3230,24,1,6,34.0,5,0,172500
0,1,2,144,0,1,0,0,0,0,1,1,1,1,1768,60,0,2,20,0,0,578,846,0,1,0,0,1,1,0,0,866,0,0.0,0,0,0,0,0,2,0,10769,105,1,8,68.0,5,0,212000
0,0,32,335,0,0,0,0,0,0,0,1,1,0,1386,60,0,2,438,0,1,440,234,0,0,0,1,1,1,0,0,672,0,328.0,0,0,0,0,0,32,0,11616,0,0,6,69.0,5,0,158900
0,0,9,0,0,1,1,0,0,1,0,0,1,1,1501,160,0,2,549,0,0,440,195,0,0,0,0,1,1,0,0,757,0,360.0,0,0,0,0,1,9,0,2280,0,0,7,24.0,5,0,179400
0,1,12,222,0,1,0,64,0,0,1,1,1,0,2531,60,0,2,56,1,0,752,1198,0,1,0,0,1,1,0,0,1328,0,513.0,0,0,0,0,0,12,0,12257,98,0,8,65.0,5,0,290000
0,0,50,0,0,0,0,0,0,1,0,0,0,1,864,20,0,1,612,0,1,300,252,0,0,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,50,0,9100,0,0,6,70.0,6,0,127500
0,0,85,0,0,0,0,0,0,1,0,0,0,1,1301,30,0,1,405,0,0,440,740,0,0,0,1,0,0,0,1,1301,0,0.0,0,0,1,0,0,59,0,6911,0,0,5,60.0,5,0,100000
0,0,1,169,0,1,0,0,0,1,1,1,1,1,1547,60,0,2,24,0,0,614,732,0,0,0,0,1,1,0,0,764,0,0.0,0,0,0,0,1,1,0,8640,45,1,7,72.0,5,0,215200
0,1,10,0,0,1,0,0,0,0,1,1,1,0,2365,60,0,2,1163,1,0,856,89,0,1,0,0,1,1,0,0,1268,0,673.0,0,0,0,180,0,10,0,9430,128,1,8,82.0,5,0,337000
0,1,11,0,0,1,0,1057,0,0,0,1,1,0,1494,120,0,1,437,0,0,481,0,0,0,1,0,1,1,0,0,1494,0,0.0,1,0,0,216,0,10,0,9549,30,0,8,30.0,5,0,270000
1,1,0,0,0,1,0,0,0,0,1,1,0,0,1506,20,0,2,0,0,0,592,1498,0,0,0,0,1,1,0,0,1506,0,284.0,0,0,0,0,0,0,0,14587,174,0,9,75.0,5,0,264132
0,0,22,228,156,1,0,0,0,1,0,1,1,0,1714,60,0,2,394,0,1,496,586,0,0,0,1,1,1,0,0,980,0,42.0,0,0,0,0,0,22,0,10421,66,1,7,80.0,5,0,196500
0,0,68,245,156,1,0,0,0,1,1,1,0,1,1750,50,0,2,660,0,1,423,323,0,0,0,0,1,0,0,0,983,0,0.0,0,0,0,0,0,23,0,12508,0,0,6,75.0,7,0,160000
0,1,2,120,0,1,0,0,0,0,1,1,0,0,1836,20,0,2,24,0,0,484,1836,0,0,0,0,1,1,0,0,1836,0,0.0,0,0,0,0,0,1,0,9100,33,1,7,70.0,5,0,216837
0,0,27,120,0,1,0,0,0,1,0,0,0,1,858,85,0,1,685,0,1,576,173,0,0,0,1,1,1,0,0,858,0,0.0,0,0,0,0,0,27,0,7252,0,1,5,69.0,5,0,134900
0,0,55,0,0,0,0,0,0,1,0,0,0,1,1220,20,0,1,836,0,1,396,0,0,0,0,1,1,1,0,0,1220,0,0.0,0,0,0,0,0,55,0,8877,0,0,4,67.0,5,1,102000
0,0,34,144,0,0,0,127,0,1,0,0,0,0,1117,80,0,1,422,0,1,672,480,0,0,0,1,1,1,0,0,1117,0,0.0,0,0,0,0,0,34,0,7819,0,0,6,94.0,5,0,107000
0,0,49,0,0,0,0,0,0,0,0,1,0,1,912,20,0,1,456,0,1,275,456,0,1,0,0,0,1,0,0,912,0,1.0,0,0,0,0,0,49,0,10150,0,0,5,70.0,5,0,114500
0,1,1,315,0,1,0,0,0,0,1,1,0,0,1973,20,1,2,0,0,0,895,1935,0,0,0,0,1,1,0,0,1973,0,375.0,0,0,0,0,0,1,0,14226,45,0,8,110.0,5,0,395000
0,1,1,144,0,1,0,0,0,0,1,1,0,1,1614,20,0,2,20,0,0,865,1594,0,1,0,0,1,1,0,0,1614,0,240.0,0,0,0,0,0,0,0,11210,59,1,7,86.0,5,0,221500
0,0,32,241,0,0,0,0,0,1,0,1,0,0,894,20,0,1,762,0,1,440,102,0,0,0,1,1,1,0,0,894,0,0.0,0,0,0,0,0,32,0,13350,0,0,5,100.0,5,0,142500
0,0,30,0,0,0,0,0,0,1,0,0,0,0,2020,90,0,2,0,0,0,630,0,0,0,0,1,0,1,0,0,2020,1,320.0,0,0,0,0,0,30,0,8400,0,0,5,60.0,5,0,144000
0,0,29,0,0,1,0,0,0,1,0,1,0,1,1004,90,0,1,975,0,1,504,0,1,0,0,1,1,1,0,0,1004,1,90.0,0,0,0,0,0,29,0,10530,0,1,6,78.0,5,0,135000
0,0,12,220,0,1,0,0,0,0,0,1,0,0,1253,20,0,2,0,0,0,402,1237,0,0,0,0,1,1,0,0,1253,0,38.0,0,0,0,0,0,11,0,7875,21,0,7,63.0,5,0,176000
0,1,14,0,0,1,0,0,0,0,1,1,1,1,1603,60,0,2,387,0,0,484,374,0,1,0,0,1,1,0,0,810,0,0.0,0,0,0,0,0,14,0,7153,124,0,6,65.0,5,0,175900
0,1,8,0,0,1,0,0,0,0,1,1,0,1,1430,20,0,2,0,0,0,605,1413,0,1,0,0,1,1,0,0,1430,0,0.0,0,0,0,0,0,7,0,16285,33,0,7,67.0,5,0,187100
0,0,31,303,0,1,0,0,0,0,0,1,0,0,1110,85,0,1,1097,0,0,602,0,0,0,0,0,1,1,0,0,1110,0,104.0,0,0,0,0,0,31,0,9101,30,1,5,69.0,6,0,165500
0,0,42,0,0,0,0,630,0,1,0,1,0,0,1342,20,0,2,251,0,1,457,491,0,0,1,1,0,1,0,0,1342,0,0.0,0,0,0,197,0,42,0,9790,0,0,6,69.0,5,0,161500
0,0,95,0,196,0,0,0,0,1,0,0,0,1,1652,50,0,2,686,0,0,416,0,0,0,0,1,0,1,0,1,966,0,0.0,0,0,0,0,0,60,0,10800,0,0,5,60.0,6,1,139000
0,1,6,0,0,1,0,0,0,0,1,0,1,1,2084,60,0,2,656,0,0,618,300,0,1,0,0,1,1,0,0,956,0,0.0,0,0,0,0,0,6,1,10142,45,1,7,76.0,5,0,233000
0,0,54,0,0,0,0,0,0,1,0,0,0,1,901,20,0,1,0,0,1,281,901,0,0,0,0,1,1,0,1,901,0,0.0,0,0,0,0,0,8,0,6000,0,0,4,50.0,7,0,107900
0,0,41,133,0,0,0,0,0,0,0,1,1,1,2087,60,0,2,568,0,1,444,264,1,0,0,0,1,1,0,0,976,0,157.0,0,0,0,0,0,0,0,12205,168,0,6,69.0,8,0,187500
0,1,4,100,0,1,0,0,0,0,1,1,0,0,1145,120,0,2,16,0,0,397,1129,0,0,0,0,1,1,0,0,1145,0,11.0,1,0,0,0,0,3,0,3182,16,1,7,43.0,5,0,160200
0,0,31,120,0,1,0,0,0,0,0,1,0,0,1062,80,0,1,539,0,0,539,490,0,1,0,1,1,1,0,0,1062,0,0.0,0,0,0,0,0,31,0,11333,0,0,6,69.0,5,0,146800
0,1,11,180,0,1,0,0,0,1,0,1,1,0,2013,60,0,2,862,1,0,455,255,0,0,0,0,1,1,0,0,1127,0,0.0,0,0,0,0,0,10,0,9920,130,1,7,92.0,5,0,269790
1,1,0,168,0,1,0,0,1,0,0,1,0,1,1496,20,0,2,0,0,0,474,1496,0,0,0,0,1,1,0,0,1496,0,140.0,0,0,0,0,0,0,0,9158,130,0,8,76.0,5,0,225000
0,1,14,143,0,1,0,0,0,0,0,1,1,0,1895,60,0,2,0,0,0,409,712,0,0,0,0,1,1,0,0,1086,0,0.0,0,0,0,0,0,12,0,10832,46,0,7,69.0,5,0,194500
0,0,30,0,0,1,0,0,0,1,0,1,1,0,1564,60,0,2,0,0,1,476,650,0,0,0,1,1,1,0,0,888,0,130.0,0,0,0,204,0,29,0,8400,50,0,6,70.0,6,0,171000
0,0,30,138,0,0,0,0,0,0,0,1,1,0,1285,20,0,1,0,0,1,528,660,0,1,0,0,1,1,0,0,1285,0,148.0,0,0,0,0,0,30,0,8197,0,0,6,71.0,5,0,143500
0,0,55,0,0,0,0,0,0,1,1,1,0,1,773,20,0,1,570,0,1,240,203,0,0,0,0,1,1,0,0,773,0,0.0,0,0,0,0,0,55,0,7677,0,0,5,57.0,5,0,110000
0,0,70,0,264,1,0,0,0,1,0,0,1,0,1768,50,0,1,569,0,0,240,162,0,0,0,0,0,1,0,0,981,0,252.0,0,0,0,0,0,57,0,7200,0,0,5,60.0,7,0,175000
0,0,91,0,0,0,0,0,0,1,0,0,0,1,1196,30,0,1,197,0,1,440,999,0,0,0,0,1,1,0,1,1196,0,0.0,0,0,0,0,0,17,0,4800,0,0,4,40.0,7,0,109900
0,1,3,36,0,1,0,0,0,0,0,1,1,0,1456,60,0,2,648,0,0,410,80,0,0,0,0,1,1,0,0,728,0,0.0,0,0,0,0,0,3,0,8199,18,1,7,63.0,5,0,189000
0,0,52,0,0,0,0,0,0,1,0,1,0,1,1128,20,0,1,812,0,1,286,124,0,0,0,1,1,0,0,0,1128,0,0.0,0,0,0,0,0,52,0,9000,0,0,5,75.0,5,0,118000
1,1,0,0,0,1,0,0,0,0,1,1,0,1,1428,20,0,2,0,0,0,554,1417,0,1,0,0,1,1,0,0,1428,0,256.0,0,0,0,0,0,0,0,12274,60,0,7,91.0,5,0,227680
0,0,39,68,0,0,0,480,0,0,1,1,0,1,980,80,0,2,400,0,0,384,100,0,0,0,0,1,1,0,0,980,0,0.0,0,0,0,0,0,39,0,9750,0,0,5,75.0,5,0,135500
0,0,40,0,0,0,0,128,0,0,1,1,0,0,1086,80,0,1,516,0,1,484,380,0,1,0,1,1,1,0,0,1086,0,1047.0,0,0,0,0,0,40,0,13400,0,0,5,85.0,5,0,159950
0,0,111,40,0,0,0,0,0,1,0,0,0,1,2138,75,0,2,0,0,0,360,849,0,0,0,1,1,1,0,1,1075,0,0.0,0,0,0,0,0,44,0,8100,156,0,5,90.0,5,0,106000
0,0,32,265,0,0,0,377,0,0,0,1,1,0,1309,20,0,1,663,0,1,484,0,0,1,0,0,1,1,0,0,1309,0,99.0,0,0,0,0,0,7,0,10140,0,0,6,78.0,6,0,181000
0,1,4,140,0,1,0,0,0,0,1,1,0,0,848,120,0,1,662,0,0,420,186,1,0,0,0,1,1,0,1,848,0,169.0,1,0,0,0,0,4,0,4438,0,1,6,69.0,5,0,144500
0,0,58,0,0,0,0,0,0,1,0,0,0,1,1044,20,0,1,0,0,1,504,540,0,0,0,1,1,1,0,0,1044,0,0.0,0,0,1,0,0,58,0,8712,0,0,5,66.0,5,0,55993
0,0,49,0,275,0,0,0,0,0,0,1,1,1,1442,20,0,1,608,0,1,301,834,0,1,0,0,1,1,0,0,1442,0,243.0,0,0,0,0,0,49,0,9750,0,0,6,75.0,6,0,157900
0,0,88,207,96,0,0,0,0,1,0,0,1,1,1250,50,0,1,0,0,0,280,686,0,0,0,0,1,1,0,0,686,0,0.0,0,0,1,0,0,56,0,8248,0,0,5,45.0,7,0,116000
0,0,12,0,0,1,0,0,0,0,1,1,0,1,1661,20,0,2,0,0,0,598,1649,0,1,0,0,1,1,0,0,1661,0,442.0,0,0,0,0,0,12,0,12137,34,0,7,48.0,5,0,224900
0,0,52,0,120,0,0,0,0,0,0,1,0,0,1008,20,0,1,486,0,1,275,522,0,1,1,0,1,1,0,0,1008,0,0.0,0,0,0,0,0,52,0,11425,0,0,5,69.0,6,0,137000
0,1,6,150,0,1,0,0,1,0,0,1,0,0,1689,20,0,2,1218,0,0,857,350,0,1,0,0,1,1,0,0,1689,0,148.0,0,0,0,0,0,6,0,13265,59,1,8,69.0,5,0,271000
0,0,39,0,0,0,0,0,0,1,0,1,0,1,1052,80,0,1,504,0,1,440,506,0,0,0,0,1,1,0,0,1052,0,80.0,0,0,0,0,0,39,0,8816,0,1,6,80.0,7,0,155000
1,1,1,192,0,1,0,0,0,0,1,1,0,0,1358,120,1,2,733,0,0,484,625,0,1,0,0,1,1,0,0,1358,0,128.0,1,0,0,0,0,0,0,6371,35,1,7,44.0,5,0,224000
0,1,5,0,0,1,0,0,0,0,1,1,1,1,1640,60,0,2,0,0,0,595,798,0,1,0,0,1,1,0,0,798,0,0.0,0,0,0,0,0,5,0,7226,45,0,7,72.0,5,0,183000
0,0,56,0,112,0,0,0,0,1,0,0,0,1,936,20,0,1,0,0,1,576,936,0,0,0,1,1,0,0,1,936,0,0.0,0,0,0,0,0,56,0,6000,32,0,4,60.0,4,1,93000
0,1,4,100,0,1,0,0,0,0,1,0,1,0,1733,60,0,2,0,0,0,433,847,1,0,0,0,1,1,0,0,847,0,0.0,0,0,0,0,0,4,1,12394,48,0,7,69.0,5,0,225000
0,0,69,335,0,0,0,0,0,1,1,0,0,0,1489,50,0,2,0,0,0,240,778,0,0,0,1,1,1,0,0,944,0,0.0,0,0,0,0,0,59,0,9900,0,0,6,60.0,7,0,139500
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1489,20,0,2,0,0,0,776,1489,0,1,0,0,1,1,0,0,1489,0,0.0,0,0,0,0,1,0,0,11216,140,0,8,81.0,5,0,232600
0,0,84,0,116,0,0,0,0,1,0,1,0,1,784,45,0,1,784,0,0,0,0,0,0,0,0,1,1,0,1,784,0,0.0,0,0,0,0,0,58,0,6130,0,0,5,50.0,6,0,109500
0,1,8,290,0,1,0,0,0,0,1,1,0,0,1434,20,0,2,20,0,0,527,1434,0,1,0,0,1,1,0,0,1434,0,0.0,0,0,0,0,0,8,0,8529,39,1,7,65.0,5,0,189000
0,1,1,0,0,1,1,0,0,0,0,0,1,1,1223,160,0,2,0,0,0,480,600,0,1,0,0,1,1,0,0,520,0,0.0,0,0,0,0,1,1,0,2544,166,0,7,24.0,5,0,147400
0,0,51,0,0,0,0,0,0,0,0,1,1,0,1392,20,0,1,1040,0,1,458,352,0,1,0,1,1,1,0,0,1392,0,387.0,0,0,0,192,0,51,0,11900,0,0,6,80.0,5,0,166000
0,0,1,0,0,1,0,0,0,0,0,0,1,1,1200,160,0,2,0,0,0,480,600,0,1,0,0,1,1,0,0,520,0,0.0,1,0,0,0,1,1,0,3180,166,0,7,30.0,5,0,151000
0,1,7,192,0,1,0,0,0,0,1,1,1,0,1829,60,0,2,483,0,0,613,458,0,1,0,0,1,1,0,0,941,0,223.0,0,0,0,0,0,7,0,9548,39,1,7,44.0,6,0,237000
